artist_hotttnesss,artist_id,artist_name,duration,familiarity,latitude,location,longitude,loudness,similar,song_hotttnesss,song_id,tempo,terms,title,year
0.32085013,ARQC4R31187B9A0D88,Jo Privat,148.74077,0.391454064,37.15735675013362,Not available,-63.93335786851952,-7.551,ARLY68S1187B9A0D82,,SOHEORL12A6D4F7EF6,98.681,gypsy jazz,Sous Les Ponts De Paris (Valse),0
0.32571780300000003,ARFQ3191187B98AD2E,Marion Harris,163.39546,0.437387028,39.76618,Indiana,-86.44105,-20.524,AR4VLU91187FB5CE74,,SOEIZWQ12A6D4F8E21,128.601,ragtime,Would You Like To Take A Walk?,0
0.277789967,AROVSYC119B3403921,Gus Viseur,128.93995,0.429349278,37.15735675013362,Not available,-63.93335786851952,-16.683,ARNVF9C1187FB4C612,0.3646124770000001,SOXKNIV12A8C132248,206.454,gypsy jazz,Le Bal Du P'tit Jardin,2005
0.379671125,AROUOZZ1187B9ABE51,Willie Bobo,416.44363,0.588827101,40.79195,"New York, NY [Spanish Harlem]",-73.94511999999997,-17.518,AR1N6N61187FB4E25E,0.255070002,SOLWWCO12A58A77015,147.055,latin jazz,A Little Tear,0
0.557755675,AROSI8L1187B9ACD43,Ice Cube,276.03546,0.838816274,37.15735675013362,"Los Angeles, CA",-63.93335786851952,-2.98,ARZ5H0P1187B98A1DD,,SOVLDMX12A8C141DB5,95.684,gangster rap,When Will They Shoot? (Explicit),0
0.5074642429999999,ARWPYQI1187FB4D55A,Rick Astley,184.55465,0.7549176459999999,53.45644,"Newton-le-Willows, Merseyside, England",-2.63265,-8.7,ARCJMMQ1187B98D1FD,0.386790177,SOWCEQL12AF729E70C,86.971,dance pop,Close To You,2005
0.535763158,ARWA8AH1187FB3FC84,Hot Chip,381.17832,0.8526389320000001,51.50632,London,-0.12714,-6.36,ARJK7JU1187FB4C3F3,0.693464248,SOFKTPP12A8C1385CA,134.5,dance rock,Hold On,2008
0.277753672,ARPMJGA11F4C83BDFE,US Coast Guard Band,207.93424,0.338383263,37.15735675013362,Not available,-63.93335786851952,-12.407,ARDILUJ122988F0DBC,,SONWURF12A8C134ABD,115.449,patriotic,Independentia,0
0.384079784,AR7KQQ91187B98ED7A,Lollipop Lust Kill,265.61261,0.575646718,37.15735675013362,Not available,-63.93335786851952,-5.145,AR6HBHO1187B9A0BA6,0.494489518,SOWHSFS12AB0183B7D,153.211,industrial metal,Bury You,2000
0.343389815,ARBXBQR1187FB56FA5,Bill Douglas,201.9522,0.489537503,37.15735675013362,Not available,-63.93335786851952,-13.214,ARUI8FT1187FB5AB13,,SOORSEW12A8C1375CB,138.213,chamber jazz,Highland,1990
0.521726648,ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,273.78893,0.7740371420000001,-34.60852,Buenos Aires.,-58.37354000000001,-10.27,ART6QCS1187FB40CBD,0.629493248,SONPKNE12AB0180390,193.575,ska,Matador,1993
0.394289662,ARLV8S31187B988B71,Georges Brassens,115.25179,0.6334088999999999,46.71067,"Si?1/2, France",1.71819,-14.562,ARVEJ9M1187FB4DC44,,SOBOPBU12AB0180EBE,59.983,chanson,Colombine,1956
0.372179878,ARFONSP11F50C4D175,Michael Bloomfield,310.59546,0.49399508,37.15735675013362,Not available,-63.93335786851952,-10.091,ARIFGSU1187B9B64BB,0.0,SOKQZYR12AB0182223,153.086,blues-rock,You're Killing My Love,0
0.322814384,ARJ5DZC1187B99FBDA,Chariots,162.69016000000005,0.499955343,37.15735675013362,Not available,-63.93335786851952,-4.347,AR270BS1187FB42CE6,0.540013926,SOLTYUO12A8AE4758A,98.085,visual kei,Ghosts,0
0.476389109,ARGBR4I1187B99D073,Mudhoney,211.87873,0.6726805929999999,47.60356,"Seattle, WA",-122.32944,-4.309,AR4SBWX1187FB4D6BE,0.497833215,SOPOHPD12AB017F153,152.457,grunge,It Is Us,2006
0.36096096,ARDV4XV1187FB5A3F4,Apache Indian,273.18812,0.56335349,37.15735675013362,Not available,-63.93335786851952,-9.722,AR1F7A61187B99F6EA,0.0,SOJITMV12A6D4F7A00,95.986,dancehall,Badd Indian,1993
0.371449825,AR8WVQY1187FB3FA10,J. Karjalainen & Mustat Lasit,223.11138,0.499157418,37.15735675013362,Not available,-63.93335786851952,-7.242000000000001,ARJEY4N1187FB56FDF,,SOPMEON12A81C1FDB9,94.18,suomi rock,Keinu Kanssani (2003 Digital Remaster),0
0.27842551600000004,ARV69FI1187B9AA14F,Kari Tapio,224.7571,0.475755733,37.15735675013362,Not available,-63.93335786851952,-8.419,AR07M831187FB43AE5,,SOAAHZS12A8C143A21,103.244,german pop,Rakkauden veteraani,2009
0.367869339,AR4NREB1187B9AEDAC,Mink DeVille,166.03383,0.546460288,40.71455,"New York, NY",-74.00712,-13.589,ARDWGUT1187B9A445B,,SOGHNTC12AB0188168,109.057,blues-rock,She's So Tough,1977
0.366905853,ARFZSPU1187B9B5BA9,John Frizzell,108.85179,0.432839367,37.15735675013362,Not available,-63.93335786851952,-20.373,AR1YFM81187FB3DC28,,SONQOIL12A6D4F4D47,176.75599999999997,soundtrack,DEFCON 4,1996
0.296248811,AR9E43L1187FB566FA,Steve Chou,214.93506,0.422887557,37.15735675013362,Not available,-63.93335786851952,-12.626,ARV0UE21187B99C5AB,,SOTZYEK12AC468911E,66.931,chinese music,Wo Men De Fei Leng Cui,0
0.388527293,ARTCO131187B9B9ADB,Bob Carlisle,326.16444,0.563583586,37.15735675013362,Not available,-63.93335786851952,-8.277999999999999,AR0AMQB1187FB52BC2,0.0,SOKTTAS12AB0182418,141.379,ccm,Somewhere,0
0.0,ARZPDMU12086C15872,Cantara,286.58893,0.038867537,37.15735675013362,Not available,-63.93335786851952,-9.134,ARI1JRY1187B990EF6,,SONXDIC12A8C1377FE,139.963,chill-out,Ubi Caritas,0
0.475085634,ARO3SS31187FB3729C,GWAR,261.79873,0.687023631,37.15735675013362,Antarctica,-63.93335786851952,-7.51,AR5Z3L01187B99C5A9,0.454192988,SORGVTY12AB018349A,200.199,comedy rock,Surf of Syn,1995
0.36005330700000004,AR1N6N61187FB4E25E,Mongo Santamaria,366.70649,0.540037749,23.0833,"Havana, Cuba [Jesus Maria]",-82.4167,-11.257,ARQ446N1187FB4F83D,,SOCNCAD12AB0187375,175.613,latin jazz,Hush,1995
0.367639871,ARPPURC1187B990FB7,Bert Kaempfert And His Orchestra,165.61587,0.386291901,37.15735675013362,Not available,-63.93335786851952,-12.831,ARKXLIJ1187B9A4C54,,SOBNOBG12A6D4FB54B,111.868,orchestra,Let's Go Home,0
0.376014493,ARYWZLP1187FB4F7D3,Vincenzo Bellini,244.61016,0.508220711,37.51146,"Catania, Italy",15.06744,-20.819000000000006,AREDW1C1187B9ACAC2,0.0,SOBVMXR12A58A7AE67,117.772,deep house,Bellini: Norma: Vanne_ e li cela entrambi,0
0.497690507,ARGIABO1187FB4B3B5,Ronnie Milsap,242.70322,0.63259242,35.32689,"Robbinsville, NC",-83.80489,-13.558,ARNW5721187FB38E9F,0.262391599,SOFSRSS12A8C13B685,69.704,country rock,Wrong End Of The Rainbow,1982
0.291539727,ARQGYP71187FB44566,Jimmy Wakely,159.24200000000005,0.39413854,34.31109,"Mineola, AR",-94.02978,-17.896,ARFYPFB1187FB3D65C,0.0,SOMYTZI12AB0185326,114.028,classic country,If Santa Claus Could Bring You Back To Me,0
0.251165925,ARM86R71187FB4CBB4,Christian Quast,409.91302,0.4893181620000001,37.15735675013362,Not available,-63.93335786851952,-12.066,ARTB56G11C8A41569D,0.0,SOGTVGQ12A8C13952B,124.988,tech house,You Are!,0
0.0,AR8ZTV41187FB3F311,James Scott Skinner,149.2371,0.247485184,57.15382,"Aberdeen, Scotland",-2.10679,-21.63,ARB2UKA1187FB558B4,,SOJEWUE12A8C1437CD,152.363,hard house,Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow,0
0.422846033,AREEJJK1187FB56DC7,Evolution,436.21832,0.596210958,37.15735675013362,Sofia,-63.93335786851952,-9.783,ARIWVOC1187B9A484A,,SOZDOYP12A8C13ABDF,137.971,progressive house,Peyote,0
0.336106342,AR1AIC51187B98C03F,Theodor Zox,353.1750600000001,0.486766782,37.15735675013362,Not available,-63.93335786851952,-11.005,ARJ5BNH1187FB3654C,,SOFJEAL12A8C13E4C5,125.009,tech house,What's in a number & Feed me lies remixes,2007
0.333538925,AR8YV0M1187B99F3E8,Mix Mob,24.0322,0.525491918,37.15735675013362,Not available,-63.93335786851952,-14.38,ARJLU6A1187FB3F2DE,0.0,SOPNINI12A58A7E304,161.26,rapcore,Intro: The Dragon,0
0.348736698,ARQZY2A1187B9B7604,Erja Lyytinen,111.80363,0.5069024999999999,37.15735675013362,Not available,-63.93335786851952,-13.411,ARPTYXP1187B9A1B86,0.405115722,SOIZDTU12AB01840C5,91.76,blues-rock,Soul Of A Man,2010
0.6506658679999999,ARQRQRA12131B4B5A8,Cake,210.07628,0.794331285,37.15735675013362,Not available,-63.93335786851952,-8.522,ARXDFN01187B9AE80E,,SOLUABP12AF72A2CD2,189.616,post-grunge,Alpha Beta Parking Lot,1998
0.546545162,AR7GUNF1187B990CCF,Between The Buried And Me,325.11955,0.840590438,35.2225,"Charlotte, NC",-80.83754,-5.0939999999999985,ARMAC4T1187FB3FA4C,0.5883858439999999,SOCKCXC12A6D4FD052,126.773,alternative metal,Geek USA (Album Version),2006
0.429780286,AR189B91187B9B8D9C,Gustavo Cerati,237.68771,0.6949834090000001,37.15735675013362,Not available,-63.93335786851952,-10.906,ARV4TAT1187FB3BDE8,0.568964583,SOKHDOO12AB01825E3,94.009,electronica,Amo Dejarte Asi,0
0.279976025,ARRPFCU1187FB5402E,Oldelaf et Monsieur D,296.93342,0.360521012,37.15735675013362,Not available,-63.93335786851952,-7.817,ARVEJ9M1187FB4DC44,,SOGEONB12A8C1429C7,145.32299999999995,los angeles,La fAate A  la prison,2009
0.394127577,ARETCTY1187FB4C033,LORE,423.07873,0.5107945770000001,37.15735675013362,Not available,-63.93335786851952,-13.818,ARR6TOR1187B9A8B88,0.0,SORMDIB12AB018C316,135.599,trip hop,Pluvialus,0
0.522277897,AR8ZQ9T1187FB56FE5,Goldfinger,204.25098,0.7291494409999999,37.15735675013362,"Miami, Florida",-63.93335786851952,-5.145,ARG8DXO1187B9AF743,0.6515231570000001,SOGOBGK12AF72A633B,168.459,ska punk,Forgiveness,0
0.362371721,ARP6RUO1187FB3F1CF,The Embarrassment,78.75873,0.481163683,37.15735675013362,Not available,-63.93335786851952,-6.893,AR12UD81187B98CB39,0.203008916,SOWABTJ12AB0182291,186.501,jangle pop,Song For Val,0
0.301772342,ARF1FZV1187B98C928,Tiny Bradshaw,165.35465,0.40309526,41.0981,"Youngstown, OH",-80.65079,-8.299,AR3LRVY1187B9B9E90,0.0,SODPOUC12AB01890EF,153.3,piano blues,The Train Kept A Rollin,0
0.267124867,ARD7U0O1187FB5531A,AndrA(c) Verchuren,170.1873,0.360729206,49.34463,Neuilly-sous-Clermont (Oise),2.40955,-10.061,AR4I72F1187B9A0D85,0.0,SOCISCT12AB0180021,137.192,chanson,Aviatic,1989
0.449423635,AR2P71H1187B9B8C00,Kool Savas,77.94893,0.603382768,37.15735675013362,DE,-63.93335786851952,-5.0,AR4FFOE1187FB39FD0,0.355285536,SOQNZJZ12AB01823AE,117.996,garage rock,Keiner auAer uns,0
0.344813625,ARFF1MH1187B999687,Latif,265.1424,0.6462773310000001,37.15735675013362,Not available,-63.93335786851952,-8.072000000000001,ARL60FF1187B9AE52D,0.222587087,SOKVBXA12A6D4F89AF,78.58800000000002,hip house,Luv In the First,0
0.503151606,ARXPE571187FB4AFD0,Rickie Lee Jones,291.57832,0.670615396,37.15735675013362,"Chicago, IL",-63.93335786851952,-19.544,ARDW5AW1187FB55708,0.469712431,SOAGJGA12A6D4F980C,189.524,folk rock,Love Is Gonna Bring Us Back Alive,1989
0.368689373,AR243ZT1187B9A98D2,Otis Spann,141.24363,0.534464352,32.29869,"Jackson, MS",-90.18049,-10.401,AR0CJQS1187FB42BEB,0.405115722,SOKPCQK12A8C14038A,86.296,piano blues,Can't Do Me No Good,1997
0.423825663,ARM0RY81187B9AF248,Jerry Goldsmith,169.1424,0.650726924,34.053490000000004,"Los Angeles, CA",-118.24532,-23.815,ARNCY001187B992140,,SOCEZZL12A81C23CD9,138.308,soundtrack,Main Title,1966
0.0,ARDKBQO1242077E25E,Matteo Bonfanti e i maledetti,159.24200000000005,0.454113719,37.15735675013362,Not available,-63.93335786851952,-9.909,ARDTUWF122ECCB8A97,0.0,SOGQWRF12AB0185E0B,186.549,glam,Plaza de Mayo,0
0.0,ARBY23A1187B9A82E4,Naseebo Lal,380.81261,0.363475535,37.15735675013362,Not available,-63.93335786851952,-12.584,AR1BANJ1187B9B0B30,,SOBCJVI12A8C14220B,64.033,italian disco,Dil Naheen Lagda,0
0.5800131829999999,ARAIABB1187B9AC6E2,Seal,279.74485,0.567313224,37.15735675013362,"Paddington, London, England",-63.93335786851952,-9.86,ARG5N201187FB570F1,0.22154866,SOBJLED12A8C14108C,187.566,dance pop,Whirlpool [Live],0
0.51346329,ARYKCQI1187FB3B18F,Tesla,390.66077,0.7071997640000001,37.15735675013362,Not available,-63.93335786851952,-10.478,ARO353H1187B9A43E9,0.79902352,SOBHZOV12AF729E943,161.47,hard rock,The Way It Is,1989
0.430300279,ARHBWOZ1187FB3FD53,Utopia,248.71138,0.543936552,37.15735675013362,ITALY,-63.93335786851952,-9.95,ARWVP631187FB4D016,0.0,SOMGNAS12A6D4FA805,150.209,new beat,The Up,0
0.373060493,AROGAPH1187B98CF9C,BA(c)nabar,188.94322,0.609294155,37.15735675013362,Not available,-63.93335786851952,-9.224,ARVEJ9M1187FB4DC44,0.54287719,SOMFNPC12A8C13E5FE,134.55200000000002,chanson,Tu Peux Compter Sur Moi,2005
0.347249717,ARE08BN1187B98FCA3,Der Plan,163.63057,0.496224085,37.15735675013362,Not available,-63.93335786851952,-13.01,ARKI64B1187FB48606,0.270775999,SOYCPUY12AB018CE4D,146.143,experimental rock,Frisch Verliebt,1988
0.5236990779999999,ARDGB6U1187FB3AD07,Eurythmics,269.94893,0.75100762,51.50632,"London, England",-0.12714,-4.357,ARGE7G11187FB37E05,0.7300098429999999,SODJUSQ12A8AE486C6,124.973,dance rock,Missionary Man,1986
0.279642625,AR6W9T51187B9A8B8E,Maurice Larcange,181.81179,0.36024180100000003,37.15735675013362,Not available,-63.93335786851952,-9.606,ARHSS201187B98A8CC,,SOUGQQJ12AC46884C2,242.393,chanson,La feria de San Cristobal (Live),0
0.612067268,AR65K7A1187FB4DAA4,BeyoncA(c),260.20526,0.889460725,37.15735675013362,Not available,-63.93335786851952,-6.259,ART4QZC1187FB51612,0.667279494,SORLLRN12A58A7F1EE,149.91299999999995,hip hop,Be With You,2003
0.398727123,AR8PL5L1187FB37A10,A Perfect Murder,202.23955,0.607919978,37.27188,CA,-119.27023,-5.099,ARG9E8O1187B99AB4F,0.525497119,SOEVQPU12A6D4FCC09,146.013,groove metal,Within (Album Version),2007
0.294986617,ARI648V1187B9B5379,Michael Stanley Band,218.40934,0.44276965,37.15735675013362,Not available,-63.93335786851952,-9.71,ARMXJIZ1187FB4D8A0,0.265861049,SOJCIPT12AB0181305,150.799,heartland rock,Don't Stop The Music,1980
0.449139951,AR0N0DX1187FB41327,Talvin Singh,350.4322,0.637181284,51.50632,"London, England",-0.12714,-10.587,ARDKDUT1187B98E00E,,SOBKWVC12A8C13F95C,106.58,jungle music,Traveller,1998
0.341265841,AR323JD1187FB483D0,Solomon,58.122,0.629732489,37.15735675013362,New York,-63.93335786851952,-35.702,AR3SC0Z1187B98C19F,,SOQBAMF12A58A80B7E,137.387,hip pop,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Aria,0
0.25594131600000003,ARKHMZB1187B998670,Curtis,456.51546,0.6446933189999999,37.15735675013362,Not available,-63.93335786851952,-11.009,ARUZZNH1187B9AA701,,SOYUCBW12AB0189C9A,127.874,breakbeat,Superstar Dog,1999
0.407189856,ARGRMG41187B99AB1E,Toby Emerson,397.42649,0.573268061,37.15735675013362,Not available,-63.93335786851952,-5.045,ARKUZTT1187FB53620,,SORYCLC12A582A293D,131.045,melodic trance,Rapture (Toby Emerson Dub) (Toby Emerson Dub),0
0.455537722,AR3Q86S1187B9ADDCF,Deep Forest,301.06077,0.695421645,37.15735675013362,"Lille, Nord-Pas-de-Calais, France",-63.93335786851952,-8.687999999999999,ARF8ZJW1187B98C949,,SOEQGVM12A8C132AB5,133.392,chill-out,Madazulu,1997
0.35460292600000004,AR576O51187B990C30,Tampa Red,169.97832,0.507796885,31.90143,"Smithville, GA",-84.25274,-13.577,AR0CJQS1187FB42BEB,,SOBPURV12A81C2286A,93.443,east coast blues,If I Had Known,0
0.564855751,ARCP94M1187B9B0F56,Every Time I Die,148.92363,0.8424233179999999,42.88544,"Buffalo, New York",-78.87846,-4.912,ARX08ZS1187B9A814B,0.635164598,SOZPBWN12A58A7C3C4,95.611,alternative metal,Depressionista,2007
0.381044109,ARJ7VKJ1187B98BA4B,Lifer,228.62322000000003,0.491458521,37.15735675013362,"Wilkes Barre, PA",-63.93335786851952,-4.739,AR584781187FB3BAE8,0.631600818,SOMRGMY12A6D4F93A8,104.587,nu metal,Boring,2001
0.555414576,AR7Y6JX1187FB4D9B3,Bad Brains,119.71873,0.726298027,37.15735675013362,"Washington, D.C.",-63.93335786851952,-10.19,AR364FV1187B9AE1B8,,SOSFKCZ12AF72A3C24,127.191,hardcore punk,Riot Squad (1991 Digital Remaster),1983
0.197089101,ARBIXZL12086C11573,The Dee Jays,195.10812,0.33773607200000005,37.15735675013362,Not available,-63.93335786851952,-6.586,AROVFXY1187B9A007E,,SOBDZUW12A8C13ED88,118.355,freakbeat,In The Midnight Hour,0
0.385425325,ARDIP5S1187FB57056,Diamond D,52.79302,0.605762457,27.9758,Florida,-81.54106,-13.149,ARM2EJV1187B98EA13,0.720274943,SOHHVXI12A6D4F69E3,146.852,hip hop,Intro,1997
0.398862597,ARNVCZC1187B9934F5,Corona,221.49179,0.60464469,37.15735675013362,Not available,-63.93335786851952,-10.771,ARF60F61187B9B14B8,0.424539052,SOUFZNH12A8C13F572,131.981,europop,I Gotta Keep Dancing,0
0.653897217,AR8V1WA1187B9AD9E9,The White Stripes,274.59873,0.878811344,42.33168,Nashville / Los Angeles,-83.04791999999998,-6.209,AR6NYHH1187B9BA128,0.707668305,SOFAQLG12A8C13AC04,131.279,blues-rock,Im Slowly Turning Into You,2007
0.257075915,ARGFOAI1269FB3852B,2Fresh,461.24363,0.204725766,37.15735675013362,Not available,-63.93335786851952,-5.497000000000001,ARF1WY11187B9AA29C,,SOOKDUJ12AB018BB67,85.322,boogaloo,Get It Started,0
0.0,ARK3KQ41187B9A64F0,Ndala Kasheba,414.1971,0.283933225,-6.36821,Tanzania,34.88519,-4.017,ARNLOX91187B990BFC,,SOSLCNE12AB018566F,120.039,soukous,Marashi Ya Pemba,0
0.320789935,ARPEJMN11F4C84080E,New Roanoke Jug Band,186.67057,0.418381812,38.00335,Virginia,-79.77127,-11.552,AR3F5SZ1187FB4FE8A,,SOLPNNU12A8C13CA04,117.269,jug band,Cold Icy Floor,0
0.338946969,ARY1K701187B9A43A9,Joe McBride,291.13424,0.492440728,37.15735675013362,Not available,-63.93335786851952,-12.446,ARC0PQA1187B98B804,0.3759843020000001,SOFUWDG12A8C142F6D,93.331,smooth jazz,This Is How A Heart Breaks,0
0.35828525200000005,ARC28SN1187B989049,Greater Vision,252.682,0.476968971,37.15735675013362,United States,-63.93335786851952,-8.925,ARKYI5T1187B99334F,0.0,SONJXBM12A8C13C358,129.493,ccm,Heaven's Hero (Featuring Champion Of Love),0
0.326235946,AR5BLB01187FB57E99,Headliners,216.89424,0.530631077,37.15735675013362,Not available,-63.93335786851952,-5.893,ARULHKI1187B996D8C,0.638227964,SOOTRFL12A6D4F5428,160.158,hard house,Sag Ihnen Bescheid,2005
0.440326073,ART5IUL1187B9B0143,Lady Saw,230.53016,0.680620248,37.15735675013362,"St. Mary's, Jamaica",-63.93335786851952,-11.485,ARKBYFV1187B9B07FD,0.215080319,SOVZVNF12A67ADA382,97.004,dancehall,Bare As You Dare,1994
0.472748273,ARYECDK1187FB45587,The Stranglers,217.96526,0.719313234,37.15735675013362,Not available,-63.93335786851952,-10.011,ARU3XD61187B9A1A67,0.581493637,SOHJRZY12A63110838,107.657,pop rock,It Only Takes Two To Tango,1981
0.309139498,ARHDHOX122988F500E,Hot Club Of Detroit,309.96853,0.475457701,37.15735675013362,Not available,-63.93335786851952,-12.469,AR656BL1187B98F7C8,,SOQTSEB12AB01884A0,110.19,gypsy jazz,Night Time,0
0.590449277,AROBHK51187B9AD82B,Funeral For A Friend,261.14567,0.851073009,37.15735675013362,Wales,-63.93335786851952,-14.957,ARWR6RK1187FB3AB52,0.496175336,SOCNGFJ12A6D4F6DFD,105.324,post-hardcore,Crash And Burn [Home Demo],2007
0.512197243,AR0JPOG1187FB37383,Lyrics Born,200.38485,0.577158124,37.15735675013362,Japan,-63.93335786851952,-5.167000000000002,AR92C2I1187FB4161C,,SOESUUA12A58A7BA05,85.012,hip hop,Bad Dreams,2003
0.542054632,ARF84A41187B9A34E7,Rancid,113.47546,0.850728266,37.87869,"Bay Area, CA",-121.94345,-3.761,ARD2NDU1187B99B615,0.616797019,SOHLRVJ12A8C13A9A2,190.922,ska punk,Black Lung (Album Version),0
0.5457307,ARAKARO1187B9A1EB6,George Michael,281.33832,0.803105473,51.50632,"London, England",-0.12714,-8.183,ARR57MZ1187FB5C275,,SOJRJDG12AF72A7B93,127.844,rock,Praying For Time,1990
0.207285953,ARVJSJY1250940FA2B,Tulipunaruusut,209.34485,0.308753634,37.15735675013362,Not available,-63.93335786851952,-11.786,ARIUQZL1187FB4303B,,SOBWIWM12A8C13BA6D,118.577,humppa,Ilta Oulunjoella,0
0.364914035,AR32ETX1187B9A792F,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,208.48281,0.585514007,37.15735675013362,Not available,-63.93335786851952,-8.066,ART3O5Z1187B9AB043,0.7801572240000001,SOTNNLV12A8C1344BF,117.947,blues-rock,Telephone Song,1990
0.34863014200000003,ARX14WH1187FB50649,Babe Ruth,365.16526,0.545165441,51.76102,"Hatfield, Hertfordshire, England",-0.23396,-8.351,ARWI0HO1187FB5311E,0.0,SOZIGEW12AB0183C28,111.315,neo-progressive,Dancer (2007 Digital Remaster),1975
0.497690507,ARGIABO1187FB4B3B5,Ronnie Milsap,151.37913999999995,0.63259242,35.32689,"Robbinsville, NC",-83.80489,-12.581,ARNW5721187FB38E9F,,SOHCBTN12A8C134568,112.88,country rock,Don't You Know How Much I Love You,1983
0.330212699,ARYKXSD1187B9A4DAD,David Hudson,350.56281,0.480062115,37.15735675013362,Not available,-63.93335786851952,-12.255999999999998,ARVZGMQ1187B98B438,,SOCVAQV12A8C13627A,166.989,pop rock,Monkey & Turtle,0
0.62220896,ARNZ70R1187B9A4824,Joe Satriani,469.60281,0.705876402,37.15735675013362,"Westbury, Long Island, NY",-63.93335786851952,-10.255999999999998,ARWVYIM11F4C8411E4,,SOMCIIM12A8AE49622,100.171,instrumental rock,Echo,1987
0.522277897,AR8ZQ9T1187FB56FE5,Goldfinger,128.49587,0.7291494409999999,37.15735675013362,"Miami, Florida",-63.93335786851952,-4.625,ARG8DXO1187B9AF743,0.604788516,SOHJYGD12A8C13CF7F,185.409,ska punk,I'm Down,0
0.37537482,ARA82JG1187FB36131,Charlie Haden & Chris Anderson,412.21179,0.618296844,40.76596,"Shenandoah, IA",-95.3756,-28.346,ARX08S91187FB3FF2A,0.265861049,SOXVMXO12A8C13EAFA,115.007,free jazz,Alone Together,0
0.35966299700000004,ARUW6HS1187FB3F028,Rokia TraorA(c),340.50567,0.580367095,37.15735675013362,Not available,-63.93335786851952,-13.807,ARKDRUN1187B9B8A4D,0.405115722,SOIRHHH12AB01807F0,96.311,afrobeat,ChAC/teau de sable,2000
0.370747684,ARHEQ501187FB4F898,Fruko Y Sus Tesos,249.05098,0.533724477,37.15735675013362,Not available,-63.93335786851952,-9.29,AR1PNWN1187FB4A404,0.252406051,SOCPWZF12A8C1359F0,140.46200000000002,salsa,El Ausente/ El Preso/ El Caminante/ Tania,0
0.453391186,ARYPWUK1187B98ACED,Emperor,508.9693400000001,0.7429631520000001,64.55653000000001,Norway,12.66538,-4.277,ARLSF8H1187B9A76B0,,SOAWTOB12AAA15DA18,162.733,heavy metal,With Strength I Burn,0
0.71366982,ARM7EDF1187B9B3FA1,Guns N' Roses,524.8779099999998,0.8440850609999999,37.15735675013362,Not available,-63.93335786851952,-7.2189999999999985,ARE8GLF1187FB52532,0.701040475,SOIHJSD12A6701EB04,118.101,heavy metal,Locomotive (Complicity),1991
0.363675677,ARDPTGD1187B9AD361,Brand X,292.5971,0.601305752,36.87652,"Sikeston, MO",-89.58828000000003,-18.473,ARO2H9S1187FB38E25,0.0,SOAKDML12AB018208C,71.608,jazz fusion,Zero Db (drum solo by Frank Katz),0
0.321237234,ARKN6D91187B9B09A2,Speaker,188.29016,0.6932000540000001,37.15735675013362,Not available,-63.93335786851952,-4.63,ARZRRP61187B990D4C,,SOJKLCP12AB0183BA1,131.968,dub,Joking,1999
0.132329286,ARALUOY122988FD079,Christos Kedras,321.64526,0.4301603,37.15735675013362,Not available,-63.93335786851952,-7.717,AR6XVOW1187B9AB11F,,SOMSHEH12AB017BA1F,119.331,nu jazz,Water Blazz (Chill House mix),0
0.306676094,AR1ZHYZ1187FB3C717,Faiz Ali Faiz,879.69914,0.363280571,37.15735675013362,Not available,-63.93335786851952,-8.523,ARACE911187B999DB5,,SONJFLA12AB018BB67,141.231,qawwali,Lagian ne maujan,0
0.396521303,ARTF2KG1187B98DDD1,Gold City,165.09342,0.596189938,37.15735675013362,Not available,-63.93335786851952,-14.328,ARBDN871187B98CC11,0.2519819,SOMLAJJ12A8C138EAC,194.028,southern gospel,What Child Is This?,0
0.333770845,ARTK5LU1187B9A654C,Michael Gettel,330.97098,0.510660236,37.15735675013362,Not available,-63.93335786851952,-16.934,AREE9XF1187FB4060A,0.265861049,SOMLFVN12A8C136135,101.529,chamber jazz,Safe Passage,1996
0.497050959,ARLR9U31187B9A71AD,The Stooges,169.66485,0.7326033940000001,42.32807,"Ann Arbor, MI",-83.7336,-3.968,ARE8GLF1187FB52532,0.651303726,SOBCTDP12A6D4F7602,148.458,experimental rock,Not Right (Remastered LP Version),0
0.447206657,ARR5CEB1187FB5A3FF,Restless Heart,210.46812000000003,0.632779016,37.15735675013362,Not available,-63.93335786851952,-13.644,ARPY3PZ1187FB45623,,SOXAOIN12A8C138D34,114.382,country rock,That Rock Won't Roll,1986
0.248024687,AR6DGPH1187B998587,David Evans,250.56608,0.445661291,35.83073,Tennessee,-85.97874,-9.422,ARBEIXQ122C8677785,,SOAGRCT12AAF3B5E13,86.20100000000002,memphis blues,Prison Bound Blues,0
0.359447512,ARRTP2G1187B9AF916,Will Pan,235.85914,0.516397805,37.15735675013362,Not available,-63.93335786851952,-6.682,AR731N21187FB44A38,,SOYTIQH12AB0181485,121.988,chinese music,Shuo Ni Ai Wo,0
0.479204558,AR87K371187FB5AA8E,Uriah Heep,212.84526,0.6732386909999999,37.15735675013362,"London, England",-63.93335786851952,-4.0139999999999985,ARA9UZY1187B99A684,0.50111684,SOIGNJY12A8C13AE1A,127.962,heavy metal,Wake The Sleeper,2008
0.0,AR6896B1187B98FADA,Paso Doble,327.83628,0.460250922,37.15735675013362,Not available,-63.93335786851952,-11.718,AR6KB411187FB40C09,,SOWRBWU12A8C13969D,115.633,europop,Fantasie (Extended Version),0
